1.37507e+03,0.00000e+00,9.22640e+02
0.00000e+00,6.95160e+02,1.13838e+03
0.00000e+00,0.00000e+00,1.00000e+00
-2.90560e-01,1.33007e-01,1.62762e-01,4.84833e-03,-4.91533e-02,-1.72955e-01,1.37603e-01,-6.08614e-02,-2.63057e-03,-1.65970e-03,-8.80064e-01,6.39636e-02
3.99894e-02,-3.67540e-03,-1.40477e-02
-8.66550e+02,-1.09454e+03,8.42819e+02
