-6.16316e-01
8.43898e-02
1.56327e-01
1.38950e-03
6.90078e-02
-4.41838e-01
-7.14838e-02
1.26888e-01
-2.21451e-03
1.88220e-03
-8.24710e-01
5.60206e-02
