-7.58996e-02
1.29987e-01
1.57615e-01
5.55145e-03
-7.84598e-02
4.93652e-03
2.11912e-01
-1.14179e-01
-1.38004e-03
-2.43971e-03
-9.00327e-01
6.16038e-02
